index|emotion|nrc|emotion_i_nrc|emotion_u_nrc|emotion_nrc_jaccard|emotion_nrc_dice|variaveis|liwc|emotion_i_liwc|emotion_u_liwc|emotion_liwc_jaccard|emotion_liwc_dice|nrc_i_liwc|nrc_u_liwc|nrc_liwc_jaccard|nrc_liwc_dice
18|angry||||||['emotion', 'liwc']|family|123.0|6635.0|0.018538055764883196|0.03640130216040249||||
19|angry||||||['emotion', 'liwc']|friend|252.0|7767.0|0.03244495944380069|0.06285072951739618||||
20|angry||||||['emotion', 'liwc']|humans|465.0|8438.0|0.05510784546100972|0.10445917106593285||||
21|angry||||||['emotion', 'liwc']|affect|5053.0|26569.0|0.1901840490797546|0.3195876288659794||||
22|angry||||||['emotion', 'liwc']|posemo|2184.0|22308.0|0.0979020979020979|0.17834394904458598||||
23|angry||||||['emotion', 'liwc']|negemo|4448.0|13522.0|0.32894542227481144|0.4950473010573178||||
24|angry||||||['emotion', 'liwc']|anx|450.0|6856.0|0.06563593932322054|0.12318642211880647||||
25|angry||||||['emotion', 'liwc']|anger|3481.0|7419.0|0.4692007009030867|0.6387155963302752||||
26|angry||||||['emotion', 'liwc']|sad|616.0|9057.0|0.06801369106768246|0.12736482993900547||||
27|angry||||||['emotion', 'liwc']|cogmech|4525.0|29038.0|0.15583029134237894|0.2696421654798438||||
28|angry||||||['emotion', 'liwc']|insight|1536.0|13938.0|0.11020232458028412|0.19852656068243504||||
29|angry||||||['emotion', 'liwc']|cause|1210.0|10751.0|0.11254766998418751|0.20232422038291115||||
30|angry||||||['emotion', 'liwc']|discrep|1335.0|12378.0|0.10785264178380999|0.19470575366440604||||
31|angry||||||['emotion', 'liwc']|tentat|1027.0|12297.0|0.08351630478978612|0.15415791053737615||||
32|angry||||||['emotion', 'liwc']|certain|829.0|9658.0|0.08583557672395942|0.1581005053876228||||
33|angry||||||['emotion', 'liwc']|inhib|404.0|7018.0|0.057566258193217444|0.10886553489625438||||
34|angry||||||['emotion', 'liwc']|incl|1117.0|11810.0|0.09458086367485181|0.17281658544132436||||
35|angry||||||['emotion', 'liwc']|excl|1999.0|13928.0|0.143523836875359|0.25102028002762605||||
36|angry||||||['emotion', 'liwc']|percept|1062.0|12685.0|0.08372093023255814|0.15450643776824036||||
37|angry||||||['emotion', 'liwc']|see|274.0|8232.0|0.03328474246841594|0.0644251116858688||||
38|angry||||||['emotion', 'liwc']|hear|546.0|8350.0|0.06538922155688623|0.12275179856115107||||
39|angry||||||['emotion', 'liwc']|feel|265.0|7997.0|0.03313742653495061|0.06414911643669814||||
40|angry||||||['emotion', 'liwc']|bio|1173.0|11837.0|0.09909605474360057|0.1803228285933897||||
41|angry||||||['emotion', 'liwc']|body|410.0|7604.0|0.05391899000526039|0.10232093835787373||||
42|angry||||||['emotion', 'liwc']|health|180.0|7462.0|0.024122219244170465|0.04710808688824915||||
43|angry||||||['emotion', 'liwc']|sexual|678.0|8353.0|0.08116844247575722|0.15014948510685416||||
44|angry||||||['emotion', 'liwc']|ingest|100.0|6959.0|0.014369880729989942|0.028332625017707894||||
45|angry||||||['emotion', 'liwc']|relativ|3170.0|22674.0|0.13980770927053013|0.2453180622194707||||
46|angry||||||['emotion', 'liwc']|motion|729.0|10099.0|0.07218536488761264|0.1346509050609531||||
47|angry||||||['emotion', 'liwc']|space|1609.0|14301.0|0.11250961471225789|0.2022627278441232||||
48|angry||||||['emotion', 'liwc']|time|2173.0|17265.0|0.12586156964958006|0.22358267311451796||||
49|angry||||||['emotion', 'liwc']|work|451.0|9008.0|0.05006660746003552|0.09535891743313246||||
50|angry||||||['emotion', 'liwc']|achieve|740.0|9373.0|0.07895017603755468|0.1463462869573816||||
51|angry||||||['emotion', 'liwc']|leisure|489.0|9694.0|0.050443573344336703|0.09604242364725524||||
52|angry||||||['emotion', 'liwc']|home|68.0|6812.0|0.009982384028185555|0.019767441860465116||||
53|angry||||||['emotion', 'liwc']|money|117.0|6851.0|0.017077798861480076|0.033582089552238806||||
54|angry||||||['emotion', 'liwc']|relig|272.0|6358.0|0.0427807486631016|0.08205128205128205||||
55|angry||||||['emotion', 'liwc']|death|70.0|6225.0|0.011244979919678716|0.022239872915011914||||
56|angry||||||['emotion', 'liwc']|assent|565.0|10456.0|0.054035960214231064|0.10253153071409128||||
57|angry||||||['emotion', 'liwc']|nonfl|117.0|6851.0|0.017077798861480076|0.033582089552238806||||
58|angry||||||['emotion', 'liwc']|filler|420.0|8168.0|0.051420176297747304|0.09781089892873777||||
59|happy||||||['emotion', 'liwc']|negate|460.0|12117.0|0.03796319220929273|0.07314939969786118||||
60|happy||||||['emotion', 'liwc']|social|3037.0|29093.0|0.1043893720138865|0.18904450669156553||||
61|happy||||||['emotion', 'liwc']|family|102.0|5371.0|0.01899087693167008|0.03727389000548146||||
62|happy||||||['emotion', 'liwc']|friend|216.0|6518.0|0.03313899969315741|0.06415206415206415||||
63|happy||||||['emotion', 'liwc']|humans|344.0|7274.0|0.04729172394830904|0.09031241795746915||||
64|happy||||||['emotion', 'liwc']|affect|3845.0|26492.0|0.14513815491469123|0.25348584237070243||||
65|happy||||||['emotion', 'liwc']|posemo|3679.0|19528.0|0.18839614911921343|0.31705950790709697||||
66|happy||||||['emotion', 'liwc']|negemo|619.0|16066.0|0.038528569650192954|0.07419838178004196||||
67|happy||||||['emotion', 'liwc']|anx|140.0|5881.0|0.023805475259309643|0.04650390300614517||||
68|happy||||||['emotion', 'liwc']|anger|181.0|9434.0|0.019185923256306976|0.037649505980239216||||
69|happy||||||['emotion', 'liwc']|sad|93.0|8295.0|0.011211573236889693|0.022174535050071532||||
70|happy||||||['emotion', 'liwc']|cogmech|3136.0|29142.0|0.10761100816690687|0.19431191523638391||||
71|happy||||||['emotion', 'liwc']|insight|1006.0|13183.0|0.07631039975726314|0.14179998590457396||||
72|happy||||||['emotion', 'liwc']|cause|623.0|10053.0|0.06197155078086143|0.11671037841888347||||
73|happy||||||['emotion', 'liwc']|discrep|812.0|11616.0|0.06990358126721763|0.130672674605729||||
74|happy||||||['emotion', 'liwc']|tentat|801.0|11238.0|0.07127602776294714|0.13306753052579118||||
75|happy||||||['emotion', 'liwc']|certain|553.0|8649.0|0.0639380275176321|0.12019126276896329||||
76|happy||||||['emotion', 'liwc']|inhib|113.0|6024.0|0.018758300132802126|0.03682581065667264||||
77|happy||||||['emotion', 'liwc']|incl|866.0|10776.0|0.0803637713437268|0.1487716887132795||||
78|happy||||||['emotion', 'liwc']|excl|881.0|13761.0|0.06402151006467553|0.12033875153667532||||
79|happy||||||['emotion', 'liwc']|percept|1028.0|11434.0|0.08990729403533322|0.16498154389343606||||
80|happy||||||['emotion', 'liwc']|see|336.0|6885.0|0.048801742919389976|0.09306190278354799||||
81|happy||||||['emotion', 'liwc']|hear|361.0|7250.0|0.04979310344827586|0.09486269872552883||||
82|happy||||||['emotion', 'liwc']|feel|281.0|6696.0|0.04196535244922342|0.08055037981940663||||
83|happy||||||['emotion', 'liwc']|bio|806.0|10919.0|0.07381628354244894|0.13748400852878465||||
84|happy||||||['emotion', 'liwc']|body|206.0|6523.0|0.031580561091522304|0.06122752266310001||||
85|happy||||||['emotion', 'liwc']|health|172.0|6185.0|0.02780921584478577|0.05411357558596822||||
86|happy||||||['emotion', 'liwc']|sexual|341.0|7405.0|0.046049966239027684|0.08804544280919184||||
87|happy||||||['emotion', 'liwc']|ingest|162.0|5612.0|0.02886671418389166|0.05611361274679598||||
88|happy||||||['emotion', 'liwc']|relativ|2147.0|22412.0|0.09579689452079243|0.17484425261614883||||
89|happy||||||['emotion', 'liwc']|motion|463.0|9080.0|0.050991189427312775|0.09703447553180342||||
90|happy||||||['emotion', 'liwc']|space|1070.0|13555.0|0.07893766137956473|0.14632478632478632||||
91|happy||||||['emotion', 'liwc']|time|1563.0|16590.0|0.09421338155515371|0.1722029416625351||||
92|happy||||||['emotion', 'liwc']|work|369.0|7805.0|0.047277386290839205|0.09028627355028139||||
93|happy||||||['emotion', 'liwc']|achieve|476.0|8352.0|0.05699233716475096|0.10783869506116901||||
94|happy||||||['emotion', 'liwc']|leisure|731.0|8167.0|0.08950655075303049|0.16430658574960666||||
95|happy||||||['emotion', 'liwc']|home|105.0|5490.0|0.01912568306010929|0.03753351206434317||||
96|happy||||||['emotion', 'liwc']|money|109.0|5574.0|0.01955507714388231|0.03836002111560795||||
97|happy||||||['emotion', 'liwc']|relig|71.0|5274.0|0.013462267728479332|0.026566884939195512||||
98|happy||||||['emotion', 'liwc']|death|30.0|4980.0|0.006024096385542169|0.011976047904191616||||
99|happy||||||['emotion', 'liwc']|assent|1027.0|8709.0|0.11792398668044551|0.21096959737058338||||
100|happy||||||['emotion', 'liwc']|nonfl|100.0|5583.0|0.017911517105498837|0.0351926799225761||||
101|happy||||||['emotion', 'liwc']|filler|392.0|6911.0|0.056721169150629434|0.10735314254415992||||
102|others||||||['emotion', 'liwc']|negate|3863.0|26008.0|0.14853122116271916|0.25864550902212846||||
103|others||||||['emotion', 'liwc']|social|15988.0|33436.0|0.4781672448857519|0.646973130462933||||
104|others||||||['emotion', 'liwc']|family|397.0|22370.0|0.01774698256593652|0.03487503843281943||||
105|others||||||['emotion', 'liwc']|friend|1026.0|23002.0|0.04460481697243718|0.08540036623938738||||
106|others||||||['emotion', 'liwc']|humans|1698.0|23214.0|0.07314551563711554|0.13631984585741813||||
107|others||||||['emotion', 'liwc']|affect|11710.0|35921.0|0.32599315163831744|0.4916965841573765||||
108|others||||||['emotion', 'liwc']|posemo|9873.0|30628.0|0.3223520961211963|0.48754351744401375||||
109|others||||||['emotion', 'liwc']|negemo|3121.0|30858.0|0.10114070905437812|0.18370169810765474||||
110|others||||||['emotion', 'liwc']|anx|457.0|22858.0|0.019993000262490155|0.03920223032382586||||
111|others||||||['emotion', 'liwc']|anger|839.0|26070.0|0.03218258534714231|0.06235831877810398||||
112|others||||||['emotion', 'liwc']|sad|495.0|25187.0|0.019652995592964625|0.03854839965734756||||
113|others||||||['emotion', 'liwc']|cogmech|15506.0|34066.0|0.455175248047907|0.62559509400468||||
114|others||||||['emotion', 'liwc']|insight|5498.0|25985.0|0.21158360592649605|0.3492678588444557||||
115|others||||||['emotion', 'liwc']|cause|3012.0|24958.0|0.12068274701498517|0.21537361458705756||||
116|others||||||['emotion', 'liwc']|discrep|4535.0|25187.0|0.1800532020486759|0.30516116008343985||||
117|others||||||['emotion', 'liwc']|tentat|4522.0|24811.0|0.1822578694933699|0.3083216854736986||||
118|others||||||['emotion', 'liwc']|certain|2469.0|24027.0|0.10275939567986016|0.1863677536231884||||
119|others||||||['emotion', 'liwc']|inhib|723.0|22708.0|0.031838999471551874|0.061713115103922155||||
120|others||||||['emotion', 'liwc']|incl|3901.0|25035.0|0.15582184941082486|0.26962952723251316||||
121|others||||||['emotion', 'liwc']|excl|5165.0|26771.0|0.19293265100295096|0.32345941883767537||||
122|others||||||['emotion', 'liwc']|percept|4461.0|25295.0|0.17635896422217828|0.2998386879956983||||
123|others||||||['emotion', 'liwc']|see|1732.0|22783.0|0.07602159504894|0.14130124413624312||||
124|others||||||['emotion', 'liwc']|hear|1643.0|23262.0|0.0706302123635113|0.13194137723348726||||
125|others||||||['emotion', 'liwc']|feel|1081.0|23190.0|0.046614920224234586|0.08907749989699643||||
126|others||||||['emotion', 'liwc']|bio|3850.0|25169.0|0.1529659501768048|0.2653433957062614||||
127|others||||||['emotion', 'liwc']|body|1058.0|22965.0|0.046070106684084476|0.08808225450609831||||
128|others||||||['emotion', 'liwc']|health|825.0|22826.0|0.0361429948304565|0.0697644919876538||||
129|others||||||['emotion', 'liwc']|sexual|1646.0|23394.0|0.07035992134735403|0.13146964856230034||||
130|others||||||['emotion', 'liwc']|ingest|749.0|22319.0|0.03355885120301089|0.0649384428645743||||
131|others||||||['emotion', 'liwc']|relativ|11494.0|30359.0|0.37860272077472906|0.5492557283826727||||
132|others||||||['emotion', 'liwc']|motion|3024.0|23813.0|0.1269894595389073|0.2253605097440101||||
133|others||||||['emotion', 'liwc']|space|5670.0|26249.0|0.2160082288849099|0.3552742880416053||||
134|others||||||['emotion', 'liwc']|time|7735.0|27712.0|0.2791209584295612|0.4364262137839591||||
135|others||||||['emotion', 'liwc']|work|2210.0|23258.0|0.09502106801960615|0.17355112297785455||||
136|others||||||['emotion', 'liwc']|achieve|2303.0|23819.0|0.09668751836768966|0.17632646811117067||||
137|others||||||['emotion', 'liwc']|leisure|2660.0|23532.0|0.11303756586775454|0.20311545510079412||||
138|others||||||['emotion', 'liwc']|home|653.0|22236.0|0.02936679258859507|0.057057975446721136||||
139|others||||||['emotion', 'liwc']|money|640.0|22337.0|0.02865201235618033|0.055707881794838314||||
140|others||||||['emotion', 'liwc']|relig|267.0|22372.0|0.01193456105846594|0.023587614293917574||||
141|others||||||['emotion', 'liwc']|death|115.0|22189.0|0.005182748208571815|0.010312051649928265||||
142|others||||||['emotion', 'liwc']|assent|2861.0|24169.0|0.11837477760767925|0.21169071402145762||||
143|others||||||['emotion', 'liwc']|nonfl|521.0|22456.0|0.0232009262557891|0.045349697523610566||||
144|others||||||['emotion', 'liwc']|filler|1501.0|23096.0|0.06498960859023208|0.12204740415497824||||
145|sad||||||['emotion', 'liwc']|negate|1711.0|12035.0|0.14216867469879518|0.2489451476793249||||
146|sad||||||['emotion', 'liwc']|social|3828.0|29471.0|0.12989040073292388|0.2299168143187483||||
147|sad||||||['emotion', 'liwc']|family|182.0|6460.0|0.028173374613003097|0.05480277024992473||||
148|sad||||||['emotion', 'liwc']|friend|571.0|7332.0|0.07787779596290234|0.1445020878147539||||
149|sad||||||['emotion', 'liwc']|humans|442.0|8345.0|0.05296584781306171|0.10060316376465232||||
150|sad||||||['emotion', 'liwc']|affect|5060.0|26446.0|0.19133328291613097|0.32120865866819015||||
151|sad||||||['emotion', 'liwc']|posemo|2802.0|21574.0|0.12987855752294428|0.22989826058418117||||
152|sad||||||['emotion', 'liwc']|negemo|3828.0|14026.0|0.2729217168116355|0.42881147081886406||||
153|sad||||||['emotion', 'liwc']|anx|305.0|6885.0|0.04429920116194626|0.08484005563282336||||
154|sad||||||['emotion', 'liwc']|anger|445.0|10339.0|0.04304091304768353|0.08252967359050446||||
155|sad||||||['emotion', 'liwc']|sad|2515.0|7042.0|0.35714285714285715|0.5263157894736842||||
156|sad||||||['emotion', 'liwc']|cogmech|4442.0|29005.0|0.15314600930873987|0.2656142553891231||||
157|sad||||||['emotion', 'liwc']|insight|1480.0|13878.0|0.10664360858913388|0.19273342883187916||||
158|sad||||||['emotion', 'liwc']|cause|1162.0|10683.0|0.10877094449124777|0.19620092866188266||||
159|sad||||||['emotion', 'liwc']|discrep|1077.0|12520.0|0.0860223642172524|0.15841729793336767||||
160|sad||||||['emotion', 'liwc']|tentat|1020.0|12188.0|0.08368887430259271|0.15445184736523318||||
161|sad||||||['emotion', 'liwc']|certain|682.0|9689.0|0.07038910104241924|0.13152058625012053||||
162|sad||||||['emotion', 'liwc']|inhib|228.0|7078.0|0.03221248940378638|0.06241445387352862||||
163|sad||||||['emotion', 'liwc']|incl|1089.0|11722.0|0.09290223511346186|0.17001014752946686||||
164|sad||||||['emotion', 'liwc']|excl|1928.0|13883.0|0.13887488295037095|0.24388084245145783||||
165|sad||||||['emotion', 'liwc']|percept|1242.0|12389.0|0.10025022197110339|0.18223167779326532||||
166|sad||||||['emotion', 'liwc']|see|210.0|8180.0|0.02567237163814181|0.050059594755661505||||
167|sad||||||['emotion', 'liwc']|hear|392.0|8388.0|0.04673342870767763|0.08929384965831434||||
168|sad||||||['emotion', 'liwc']|feel|681.0|7465.0|0.09122572002679169|0.16719862509206973||||
169|sad||||||['emotion', 'liwc']|bio|1227.0|11667.0|0.10516842375932116|0.1903210795718939||||
170|sad||||||['emotion', 'liwc']|body|386.0|7512.0|0.05138445154419595|0.09774626487718409||||
171|sad||||||['emotion', 'liwc']|health|511.0|7015.0|0.07284390591589451|0.13579590752059528||||
172|sad||||||['emotion', 'liwc']|sexual|412.0|8503.0|0.04845348700458662|0.09242849130678633||||
173|sad||||||['emotion', 'liwc']|ingest|94.0|6849.0|0.01372463133304132|0.02707763214748668||||
174|sad||||||['emotion', 'liwc']|relativ|3079.0|22649.0|0.13594419179654732|0.23935012437810946||||
175|sad||||||['emotion', 'liwc']|motion|658.0|10054.0|0.0654465884225184|0.12285287528005974||||
176|sad||||||['emotion', 'liwc']|space|1607.0|14187.0|0.11327271445689716|0.2034949981005445||||
177|sad||||||['emotion', 'liwc']|time|2013.0|17309.0|0.11629787971575481|0.208363523444778||||
178|sad||||||['emotion', 'liwc']|work|475.0|8868.0|0.05356337392873252|0.10168040244032966||||
179|sad||||||['emotion', 'liwc']|achieve|640.0|9357.0|0.06839799080901998|0.12803841152345702||||
180|sad||||||['emotion', 'liwc']|leisure|349.0|9718.0|0.03591273924675859|0.0693354524684613||||
181|sad||||||['emotion', 'liwc']|home|100.0|6664.0|0.015006002400960384|0.02956830277942046||||
182|sad||||||['emotion', 'liwc']|money|148.0|6704.0|0.0220763723150358|0.043199065966141266||||
183|sad||||||['emotion', 'liwc']|relig|66.0|6448.0|0.010235732009925558|0.02026404666871354||||
184|sad||||||['emotion', 'liwc']|death|126.0|6053.0|0.020816124235916073|0.0407832982683282||||
185|sad||||||['emotion', 'liwc']|assent|614.0|10291.0|0.059663783888834906|0.11260889500229253||||
186|sad||||||['emotion', 'liwc']|nonfl|276.0|6576.0|0.041970802919708027|0.08056042031523641||||
187|sad||||||['emotion', 'liwc']|filler|321.0|8151.0|0.03938167096061833|0.07577903682719547||||
188||anger|||||['emotion_nrc', 'liwc']|negate|||||1387.0|12466.0|0.1112626343654741|0.2002454342019779
189||anger|||||['emotion_nrc', 'liwc']|social|||||4174.0|29232.0|0.1427887246852764|0.24989522840208345
190||anger|||||['emotion_nrc', 'liwc']|family|||||122.0|6627.0|0.018409536743624565|0.036153504222847826
191||anger|||||['emotion_nrc', 'liwc']|friend|||||263.0|7747.0|0.03394862527429973|0.06566791510611736
192||anger|||||['emotion_nrc', 'liwc']|humans|||||460.0|8434.0|0.054541142992648804|0.10344052170002249
193||anger|||||['emotion_nrc', 'liwc']|affect|||||5178.0|26435.0|0.19587667864573483|0.3275867522854522
194||anger|||||['emotion_nrc', 'liwc']|posemo|||||2362.0|22121.0|0.10677636634871841|0.1929502103500388
195||anger|||||['emotion_nrc', 'liwc']|negemo|||||4512.0|13449.0|0.33548962748159716|0.5024219141473192
196||anger|||||['emotion_nrc', 'liwc']|anx|||||620.0|6677.0|0.09285607308671559|0.1699328491160751
197||anger|||||['emotion_nrc', 'liwc']|anger|||||2557.0|8334.0|0.30681545476361893|0.46956202368928474
198||anger|||||['emotion_nrc', 'liwc']|sad|||||983.0|8681.0|0.11323580232692086|0.20343543046357615
199||anger|||||['emotion_nrc', 'liwc']|cogmech|||||4483.0|29071.0|0.15420866155275018|0.267211062764499
200||anger|||||['emotion_nrc', 'liwc']|insight|||||1617.0|13848.0|0.11676776429809359|0.20911736178467508
201||anger|||||['emotion_nrc', 'liwc']|cause|||||1218.0|10734.0|0.11347121296813863|0.20381526104417672
202||anger|||||['emotion_nrc', 'liwc']|discrep|||||1162.0|12542.0|0.09264870036676766|0.1695855224751897
203||anger|||||['emotion_nrc', 'liwc']|tentat|||||1143.0|12172.0|0.09390404206375287|0.17168606834397296
204||anger|||||['emotion_nrc', 'liwc']|certain|||||751.0|9727.0|0.07720777218052842|0.14334796716930712
205||anger|||||['emotion_nrc', 'liwc']|inhib|||||305.0|7108.0|0.04290939786156443|0.08228787265614461
206||anger|||||['emotion_nrc', 'liwc']|incl|||||1159.0|11759.0|0.09856280295943533|0.17943954172472518
207||anger|||||['emotion_nrc', 'liwc']|excl|||||1750.0|14168.0|0.12351778656126482|0.2198768689533861
208||anger|||||['emotion_nrc', 'liwc']|percept|||||1432.0|12306.0|0.1163660003250447|0.2084728490318824
209||anger|||||['emotion_nrc', 'liwc']|see|||||328.0|8169.0|0.040151793365160976|0.07720371895963282
210||anger|||||['emotion_nrc', 'liwc']|hear|||||467.0|8420.0|0.055463182897862236|0.10509733318330146
211||anger|||||['emotion_nrc', 'liwc']|feel|||||685.0|7568.0|0.09051268498942917|0.1660002423361202
212||anger|||||['emotion_nrc', 'liwc']|bio|||||1038.0|11963.0|0.0867675332274513|0.15968002461349126
213||anger|||||['emotion_nrc', 'liwc']|body|||||400.0|7605.0|0.05259697567389875|0.0999375390381012
214||anger|||||['emotion_nrc', 'liwc']|health|||||291.0|7342.0|0.03963497684554617|0.07624787108607363
215||anger|||||['emotion_nrc', 'liwc']|sexual|||||366.0|8656.0|0.042282809611829945|0.08113500332520505
216||anger|||||['emotion_nrc', 'liwc']|ingest|||||140.0|6910.0|0.020260492040520984|0.03971631205673759
217||anger|||||['emotion_nrc', 'liwc']|relativ|||||3024.0|22811.0|0.1325676208846609|0.2341010257402748
218||anger|||||['emotion_nrc', 'liwc']|motion|||||722.0|10097.0|0.0715063880360503|0.13346889731028747
219||anger|||||['emotion_nrc', 'liwc']|space|||||1541.0|14360.0|0.10731197771587744|0.19382428778064273
220||anger|||||['emotion_nrc', 'liwc']|time|||||2091.0|17338.0|0.12060214557619102|0.21524525194297184
221||anger|||||['emotion_nrc', 'liwc']|work|||||446.0|9004.0|0.04953354064860062|0.09439153439153439
222||anger|||||['emotion_nrc', 'liwc']|achieve|||||608.0|9496.0|0.06402695871946082|0.12034837688044338
223||anger|||||['emotion_nrc', 'liwc']|leisure|||||509.0|9665.0|0.052664252457320225|0.10005897385492431
224||anger|||||['emotion_nrc', 'liwc']|home|||||103.0|6768.0|0.015218676122931441|0.02998107990103333
225||anger|||||['emotion_nrc', 'liwc']|money|||||208.0|6751.0|0.030810250333283957|0.05977870383675816
226||anger|||||['emotion_nrc', 'liwc']|relig|||||291.0|6330.0|0.04597156398104266|0.08790212958767557
227||anger|||||['emotion_nrc', 'liwc']|death|||||82.0|6204.0|0.013217279174725984|0.026089723194400255
228||anger|||||['emotion_nrc', 'liwc']|assent|||||712.0|10300.0|0.069126213592233|0.12931347620777334
229||anger|||||['emotion_nrc', 'liwc']|nonfl|||||146.0|6813.0|0.02142961984441509|0.041960051731570636
230||anger|||||['emotion_nrc', 'liwc']|filler|||||418.0|8161.0|0.05121921333169955|0.09744725492481641
231||joy|||||['emotion_nrc', 'liwc']|negate|||||1747.0|15584.0|0.11210215605749486|0.2016040620852807
232||joy|||||['emotion_nrc', 'liwc']|social|||||7267.0|29617.0|0.24536583718810143|0.3940461988938293
233||joy|||||['emotion_nrc', 'liwc']|family|||||225.0|10002.0|0.022495500899820036|0.04400117336462306
234||joy|||||['emotion_nrc', 'liwc']|friend|||||988.0|10500.0|0.09409523809523809|0.17200557103064068
235||joy|||||['emotion_nrc', 'liwc']|humans|||||1078.0|11294.0|0.09544891092615548|0.17426446815389587
236||joy|||||['emotion_nrc', 'liwc']|affect|||||8216.0|26875.0|0.30571162790697676|0.46826821692171783
237||joy|||||['emotion_nrc', 'liwc']|posemo|||||7944.0|20017.0|0.3968626667332767|0.568220020743178
238||joy|||||['emotion_nrc', 'liwc']|negemo|||||1735.0|19704.0|0.08805318717011774|0.1618545641121321
239||joy|||||['emotion_nrc', 'liwc']|anx|||||171.0|10604.0|0.016125990192380233|0.031740139211136886
240||joy|||||['emotion_nrc', 'liwc']|anger|||||514.0|13855.0|0.03709852038975099|0.07154290486463916
241||joy|||||['emotion_nrc', 'liwc']|sad|||||633.0|12509.0|0.05060356543288832|0.09633236950235885
242||joy|||||['emotion_nrc', 'liwc']|cogmech|||||6867.0|30165.0|0.2276479363500746|0.3708684381075827
243||joy|||||['emotion_nrc', 'liwc']|insight|||||2110.0|16833.0|0.1253490168122141|0.2227735839096236
244||joy|||||['emotion_nrc', 'liwc']|cause|||||1488.0|13942.0|0.10672787261511978|0.1928710304601426
245||joy|||||['emotion_nrc', 'liwc']|discrep|||||2006.0|15176.0|0.13218239325250394|0.23350017460132697
246||joy|||||['emotion_nrc', 'liwc']|tentat|||||2167.0|14626.0|0.14816080951729796|0.2580837253617579
247||joy|||||['emotion_nrc', 'liwc']|certain|||||1309.0|12647.0|0.10350280698979995|0.18758956721123532
248||joy|||||['emotion_nrc', 'liwc']|inhib|||||322.0|10569.0|0.030466458510738953|0.05913139289321458
249||joy|||||['emotion_nrc', 'liwc']|incl|||||2015.0|14381.0|0.14011543008135735|0.24579165650158574
250||joy|||||['emotion_nrc', 'liwc']|excl|||||2378.0|17018.0|0.13973439887178282|0.2452051969478243
251||joy|||||['emotion_nrc', 'liwc']|percept|||||2247.0|14969.0|0.15011022780412853|0.26103624535315983
252||joy|||||['emotion_nrc', 'liwc']|see|||||745.0|11230.0|0.06634016028495103|0.12442588726513572
253||joy|||||['emotion_nrc', 'liwc']|hear|||||812.0|11553.0|0.07028477451744136|0.13133845531742824
254||joy|||||['emotion_nrc', 'liwc']|feel|||||574.0|11157.0|0.05144752173523349|0.09786036995993522
255||joy|||||['emotion_nrc', 'liwc']|bio|||||2878.0|13601.0|0.2116020880817587|0.34929303962619096
256||joy|||||['emotion_nrc', 'liwc']|body|||||406.0|11077.0|0.03665252324636634|0.0707132282504572
257||joy|||||['emotion_nrc', 'liwc']|health|||||435.0|10676.0|0.040745597602098164|0.07830078300783008
258||joy|||||['emotion_nrc', 'liwc']|sexual|||||1968.0|10532.0|0.1868590960881124|0.31488
259||joy|||||['emotion_nrc', 'liwc']|ingest|||||371.0|10157.0|0.03652653342522398|0.0704787234042553
